committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937391,17,SB17.I4419,1678908,ORG,ORGANIZATION,,,APPLE STORE,CA,,,,,OFFICE SUPPLIES,,,2021-08-12 00:00:00,89.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348053,CUPERTINO,95014,ADMINISTRATIVE,,2022,SB,4012520231720531443,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937391,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,30G,202301249574938981,17,SB17.I9419,1678943,ORG,ORGANIZATION,,,VERIZON,NY,,,,,HQ PHONES & INTERNET,,,2022-10-20 00:00:00,89.99,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348068,NEW YORK,10036,OTHER,,2022,SB,4012520231720533134,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938981,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937408,17,SB17.I1786,1678908,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,AIRFARE,,,2021-09-23 00:00:00,96.80,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,ATLANTA,30354,OTHER,,2022,SB,4012520231720531492,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937408,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937394,17,SB17.I4411,1678908,ORG,ORGANIZATION,,,BISTRO MILANO,NY,,,,,FOOD/BEVERAGE,,,2021-07-31 00:00:00,98.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348053,NEW YORK,10019,OTHER,,2022,SB,4012520231720531451,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937394,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938056,17,SB17.I7559,1678920,ORG,ORGANIZATION,,,EXXONMOBILE WHITESTONE,NY,,,,,GAS,,,2022-06-01 00:00:00,98.36,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,WHITESTONE,11357,OTHER,,2022,SB,4012520231720529701,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938056,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937619,17,SB17.I3075,1678913,ORG,ORGANIZATION,,,PENN 1 GARAGE LLC,NY,,,,,PARKING FEE,,,2021-12-24 00:00:00,99.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,NEW YORK,10119,OTHER,,2022,SB,4012520231720529487,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937619,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,30G,202301249574938981,17,SB17.I9547,1678943,ORG,ORGANIZATION,,,VERIZON,NY,,,,,PHONE & INTERNET SERVICES,,,2022-11-21 00:00:00,89.99,,,,,,,,,,,,,P2024,PRIMARY,PRIMARY,2024,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348068,NEW YORK,10036,OTHER,,2022,SB,4012520231720533135,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938981,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937449,17,SB17.I4523,1678908,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-07-20 00:00:00,91.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720531615,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937449,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q2,202301249574937269,17,SB17.I4928,1678905,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-06-04 00:00:00,91.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348052,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532766,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937269,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937424,17,SB17.I4391,1678908,ORG,ORGANIZATION,,,JFK PARKING,NY,,,,,PARKING FEE,,,2021-09-20 00:00:00,99.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,QUEENS,11420,OTHER,,2022,SB,4012520231720531541,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937424,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938045,17,SB17.I7599,1678920,ORG,ORGANIZATION,,,CARLE PLACE DINER,NY,,,,,STAFF BREAKFAST MEETING,,,2022-06-14 00:00:00,91.15,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348057,CARLE PLACE,11514,OTHER,,2022,SB,4012520231720529669,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938045,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938614,17,SB17.I7977,1678934,ORG,ORGANIZATION,,,STAPLES,NY,,,,,OFFICE SUPPLIES,,,2022-09-24 00:00:00,99.66,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348062,GLEN COVE,11542,ADMINISTRATIVE,,2022,SB,4012520231720529900,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938614,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937433,17,SB17.I1643,1678908,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-07-10 00:00:00,91.24,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720531567,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937433,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937399,17,SB17.I4521,1678908,ORG,ORGANIZATION,,,CIPOLLINI RESTAURANT,NY,,,,,FOOD/BEVERAGE,,,2021-09-08 00:00:00,64.77,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348053,MANHASSET,11030,OTHER,,2022,SB,4012520231720531466,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937399,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938064,17,SB17.I7546,1678920,ORG,ORGANIZATION,,,NOVITA,NY,,,,,FOOD & BEVERAGE,,,2022-05-27 00:00:00,91.70,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348057,GARDEN CITY,11530,OTHER,,2022,SB,4012520231720529725,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938064,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937645,17,SB17.I3058,1678913,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-12-18 00:00:00,99.71,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529567,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937645,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937410,17,SB17.I1793,1678908,ORG,ORGANIZATION,,,ELITE CARD PROCESSING,MD,,,,,BANK FEE,,,2021-09-02 00:00:00,99.90,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348053,HAGERSTOWN,21740,OTHER,,2022,SB,4012520231720531500,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937410,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937639,17,SB17.I2931,1678913,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-11-20 00:00:00,92.30,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529549,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937639,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937613,17,SB17.I4265,1678913,ORG,ORGANIZATION,,,MIAMI BEACH PARKING,FL,,,,,PARKING FEE,,,2021-10-13 00:00:00,99.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,MIAMI BEACH,33140,OTHER,,2022,SB,4012520231720529470,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937613,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938081,17,SB17.I7447,1678920,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-04-21 00:00:00,92.86,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529778,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938081,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937613,17,SB17.I4266,1678913,ORG,ORGANIZATION,,,MIAMI BEACH PARKING,FL,,,,,PARKING FEE,,,2021-10-15 00:00:00,99.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,MIAMI BEACH,33140,OTHER,,2022,SB,4012520231720529471,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937613,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937654,17,SB17.I4344,1678913,ORG,ORGANIZATION,,,WALGREENS,NY,,,,,OFFICE SUPPLIES,,,2021-10-15 00:00:00,93.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,WHITESTONE,11357,ADMINISTRATIVE,,2022,SB,4012520231720529594,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937654,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937636,17,SB17.I2921,1678913,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-11-10 00:00:00,99.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529540,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937636,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937579,17,SB17.I2896,1678913,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,X,,2021-10-12 00:00:00,100.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,C,CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,SB17.I2892,SB17,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529369,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937579,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938079,17,SB17.I7438,1678920,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-04-16 00:00:00,93.12,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529772,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938079,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937417,17,SB17.I4383,1678908,ORG,ORGANIZATION,,,GULF OIL,NY,,,,,GAS,,,2021-08-22 00:00:00,64.87,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,EAST ELMHURST,11369,OTHER,,2022,SB,4012520231720531519,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937417,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937449,17,SB17.I4524,1678908,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-07-20 00:00:00,93.46,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720531616,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937449,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937580,17,SB17.I2897,1678913,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,X,,2021-10-14 00:00:00,100.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,C,CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,SB17.I2892,SB17,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529370,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937580,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937609,17,SB17.I2847,1678913,ORG,ORGANIZATION,,,IPARK 278,NY,,,,,PARKING FEE,,,2021-10-01 00:00:00,100.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,NEW YORK,10019,OTHER,,2022,SB,4012520231720529457,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937609,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937613,17,SB17.I4264,1678913,ORG,ORGANIZATION,,,MIAMI BEACH PARKING,FL,,,,,PARKING FEE,,,2021-10-14 00:00:00,100.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,MIAMI BEACH,33140,OTHER,,2022,SB,4012520231720529469,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937613,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938064,17,SB17.I7620,1678920,ORG,ORGANIZATION,,,NOVITA,NY,,,,,FOOD & BEVERAGE,,,2022-06-22 00:00:00,93.81,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348057,GARDEN CITY,11530,OTHER,,2022,SB,4012520231720529726,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938064,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937614,17,SB17.I4267,1678913,ORG,ORGANIZATION,,,MIAMI BEACH PARKING,FL,,,,,PARKING FEE,,,2021-10-15 00:00:00,100.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,MIAMI BEACH,33140,OTHER,,2022,SB,4012520231720529472,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937614,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938043,17,SB17.I7482,1678920,ORG,ORGANIZATION,,,CAMPAIGNS UNLIMITED,NY,,,,,REIMBURSEMENT FOR PARKING FEE,,,2022-06-08 00:00:00,65.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348057,SHIRLEY,11967,OTHER,,2022,SB,4012520231720529663,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938043,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937650,17,SB17.I4283,1678913,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-10-12 00:00:00,100.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529580,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937650,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12P,202301249574938212,17,SB17.I7697,1678927,ORG,ORGANIZATION,,,DIRECT MAIL PROCESSORS,MD,,,,,CAGING & ESCROW,,,2022-07-05 00:00:00,100.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348059,HAGERSTOWN,21740,OTHER,,2022,SB,4012520231720531359,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938212,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937449,17,SB17.I4543,1678908,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-08-28 00:00:00,94.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720531617,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937449,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937423,17,SB17.I1776,1678908,ORG,ORGANIZATION,,,IL BACCO RESTAURANTE,NY,,,,,FOOD & BEVERAGE,,,2021-09-16 00:00:00,94.02,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348053,LITTLE NECK,11362,OTHER,,2022,SB,4012520231720531537,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937423,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937433,17,SB17.I1645,1678908,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-07-13 00:00:00,94.72,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720531569,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937433,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937447,17,SB17.I4392,1678908,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-07-14 00:00:00,100.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720531609,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937447,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938613,17,SB17.I7854,1678934,ORG,ORGANIZATION,,,SOKU RESTAURANT,NY,,,,,FOOD & BEVERAGE,,,2022-08-25 00:00:00,100.48,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348062,GREAT NECK,11021,OTHER,,2022,SB,4012520231720529896,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938613,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12P,202301249574938231,17,SB17.I7692,1678927,ORG,ORGANIZATION,,,US POSTAL SERVICE,NY,,,,,PO BOX RENEWAL,,,2022-07-28 00:00:00,101.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348059,SHIRLEY,11967,OTHER,,2022,SB,4012520231720531417,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938231,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938045,17,SB17.I7598,1678920,ORG,ORGANIZATION,,,CAMPAIGNS UNLIMITED,NY,,,,,REIMBURSEMENT FOR PARKING,,,2022-06-08 00:00:00,65.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348057,SHIRLEY,11967,OTHER,,2022,SB,4012520231720529668,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938045,Operating Expenditures,,,,,,
